link,imgs,title,description,latitude,longitude,address,animal_type,status
https://pet911.ru/moskovskaya-oblast/lost/dog/rl872104,['https://cdn.pet911.ru/1721756931669fed03b3b1b2.72261448_IMG_2299.webp'],"Пропал шпиц Амур! Видное, 2-й дачный пер. 19","Пропала собачка❗️❗️❗️ Мальчик Шпиц по кличке Амур. Окрас рыжий. Миниатюрный 21 см. Синий ошейник Убежал 23.07.24 с участка 2ой дачный переулок д.19. Г.Видное, Расторгуево Просьба тех кто видел, позвонить по телефону 89859511196 Виктория 89250487725 Татьяна Вознаграждение гарантируется!",55.5571496,37.7087142,"Видное, Московская область",Собака,Пропала
https://pet911.ru/moskva/found/dog/rf872100,['https://cdn.pet911.ru/1721756687669fec0f601936.51682488_IMG_3366.webp'],"Найдена собака на Новочерёмушкинской, Москва","Найдена собака, мальчик, черный. Нашли на бульваре в начале улицы ново Черемушкинская",55.6883644,37.5866283,"Новочерёмушкинская улица, Москва",Собака,Найдена
https://pet911.ru/moskva/found/dog/rf872069,"['https://cdn.pet911.ru/1721753051669fdddbce4bf9.47886061_398B61F1F72D48FC9FBBDC83F9822E27.webp', 'https://cdn.pet911.ru/1721753051669fdddbf116b2.52922203_4888C648428445E2AA04206EAAC88A97.webp', 'https://cdn.pet911.ru/1721753052669fdddc92bf69.36489142_804DB921CF044562A81213734E102CCD.webp']","Найдена собака, проспект Вернадского 12Д","Черно-бежевая собака, молодая",55.6865003,37.5123237,"проспект Вернадского (дублёр), 12Д, Москва",Собака,Найдена
https://pet911.ru/malakhovka/found/dog/rf872051,"['https://cdn.pet911.ru/1721751912669fd968ad64f4.84934037_IMG_20240723_105415.webp', 'https://cdn.pet911.ru/172183279566a1155b8fbd46.43549011_IMG20240724WA0004.webp', 'https://cdn.pet911.ru/172183269866a114fa0b43b6.59309658_IMG20240724WA0001.webp', 'https://cdn.pet911.ru/172183280966a11569a3f2d2.95611261_IMG20240724WA0004.webp', 'https://cdn.pet911.ru/1721751961669fd999065057.17775598_IMG_20240723_105430.webp']","Собака найдена на ул. Калинина, 122, Малаховка","Бегает на дороге и ждёт хозяина . Мы, себя взять не можем ни как.",55.64361175,37.97739295,"улица Калинина, 122, Малаховка",Собака,Найдена
https://pet911.ru/moskva/found/dog/rf872050,['https://cdn.pet911.ru/1721751703669fd8971748a9.22327715_.webp'],"Такса найдена на Тихорецком бульваре, 1A","Замеен кобель таксы на Тихорецком Бульваре, Москва. Не придержан. Бегает по району Люблино - видели и на Краснодонской улице, и на Краснодарской.",55.67584405,37.773839520284135,"Тихорецкий бульвар, 1A, Москва",Собака,Найдена
https://pet911.ru/moskovskaya-oblast/lost/dog/rl872048,"['https://cdn.pet911.ru/1721751618669fd842868861.84301522_IMG_7774.webp', 'https://cdn.pet911.ru/1721751615669fd83f85ed89.73464326_a95e724b525949f6a866509e3dd96962.webp']","Пропала собака! 2ой дачный переулок, д.19","Пропала собачка❗️❗️❗️ Мальчик Шпиц по кличке Амур. Окрас рыжий. Миниатюрный 21 см. Синий ошейник Убежал 23.07.24 с участка 2ой дачный переулок д.19. Г.Видное, Расторгуево Просьба тех кто видел, позвонить по телефону 89859511196 Виктория 89250487725 Татьяна Вознаграждение гарантируется!",55.5571496,37.7087142,"Видное, Московская область",Собака,Пропала
https://pet911.ru/moskovskaya-oblast/found/dog/rf872035,"['https://cdn.pet911.ru/1721750022669fd206d272c2.44817894_photo17217444652.webp', 'https://cdn.pet911.ru/1721750024669fd208d5e9d0.36636228_photo1721744465.webp', 'https://cdn.pet911.ru/1721750025669fd209547986.14514023_photo17217444651.webp', 'https://cdn.pet911.ru/1721750024669fd208582249.93551983_photo1721744464.webp']","Найдена собака в Макарово, Домодедово","Найдена собака - мальчик, кастрирован, с ошейником (коричневый кожаный). В районе деревни Макарово, Домодедовский район. Был напуган, боялся дождя и грозы. Контактный, добрый. Отзовитесь, пожалуйста!!!",55.45757291021305,37.67505261188023,"46Н-08855, Московская область",Собака,Найдена
https://pet911.ru/moskva/found/cat/rf872015,"['https://cdn.pet911.ru/1721747104669fc6a0ad0893.98928084_20240723_164334.webp', 'https://cdn.pet911.ru/1721747094669fc6967b5ca3.80186589_IMG_20240723_180404_876.webp', 'https://cdn.pet911.ru/1721747095669fc6970a4246.06160504_IMG_20240723_180404_892.webp', 'https://cdn.pet911.ru/1721747093669fc69541c649.57941886_IMG_20240723_180404_669.webp']","Найдена кошка, Ховрино, ул. Дыбенко, Москва","Найдена кошка в химкинском лесопарке недалеко от конноспортивной базы. Ухоженая, дает себя погладить и ластится, домашняя. Поймать не получилось к сожалению. Целый день сидит в кустах и мяукает громко. Район Ховрино",55.86791955,37.48445495,"улица Дыбенко, Москва",Кошка,Найдена
https://pet911.ru/moskva/found/dog/rf871978,"['https://cdn.pet911.ru/1721743274669fb7aac60a19.27156887_WhatsApp2024072316.webp', 'https://cdn.pet911.ru/1721743343669fb7ef304722.78898993_WhatsApp2024072316.webp']","Найдена собака на Новочеремушкинской, 4 к1","Я гулял со своей собакой по улице Новочеремушкинская сегодня в 14:35 . К березе привязана собака черного цвета с салатовой шлейкой на ней. Предположительно Лабрадор . Молодые ребята школьники водили ее в ветеринарку . Там им сказали , что это собака поводырь . Я звонил в школу поводырей . Послал им фото . Там не признали , что это их питомец . Сказали , что шлейка не поводыря , а спортивная. Они сказали , что их питомцы все чипированы , а этот пес не чипирован . Хотя чип со временем может смещаться. Мы дали собаке воды и я разместил информацию в группах.",55.69022515,37.58684917375926,"Новочерёмушкинская улица, 4 к1, Москва",Собака,Найдена
https://pet911.ru/dolgoprudny/lost/dog/rl871923,"['https://cdn.pet911.ru/1721736475669f9d1b10bf55.10561833_IMG20220129WA0084.webp', 'https://cdn.pet911.ru/1721736474669f9d1a7b0132.41803583_IMG20210725WA0068.webp', 'https://cdn.pet911.ru/1721736474669f9d1ae7c587.44921535_IMG20211007WA0011.webp']","Пропала собака у ТЦ Город, Лихачёвский 74",Потерялся французский бульдог. Тигровый окрас. Глаз с бельмом. Потерялся у ТЦ Город,55.9355969,37.4927761,"Лихачёвский проспект, 74, Долгопрудный",Собака,Пропала
https://pet911.ru/moskovskaya-oblast/lost/dog/rl871898,['https://cdn.pet911.ru/1721734612669f95d4932bf0.12534697_IMG20240723WA0008.webp'],"Пропала собака, Видное, Московская обл.","Мальчик, шпиц мини , персиковыйокрас",55.5571496,37.7087142,"Видное, Московская область",Собака,Пропала
https://pet911.ru/vidnoye/found/cat/rf871889,"['https://cdn.pet911.ru/1721733157669f9025ae6767.82240375_1000104012.webp', 'https://cdn.pet911.ru/1721733162669f902a7ca729.18042993_1000104484.webp', 'https://cdn.pet911.ru/1721733162669f902a312388.09007936_1000104164.webp']","Бенгальская кошка найдена в Видном, 46Н-13973","Найдена бенгальская кошка, девочка не стерилизованная, примерно была найдена 5-6 месяцев назад на севере Москвы. На данный момент находится на южной стороне Москвы.",55.5537599,37.69101795,"46Н-13973, Видное",Кошка,Найдена
https://pet911.ru/moskva/found/cat/rf871838,"['https://cdn.pet911.ru/1721727887669f7b8f83e430.13485383_20240723_110800.webp', 'https://cdn.pet911.ru/1721727886669f7b8e3e3e54.66174916_20240723_110805.webp', 'https://cdn.pet911.ru/1721727886669f7b8e0dfae4.20249520_20240723_110757.webp']","Кошка найдена: бульвар Яна Райниса, 37","В районе южного Тушино во дворах ходит кот/кошка молодой(ая), доверчивый(ая), взять домой нет возможности, может кто заинтересуется. Подробнее по телефону.",55.8494272822379,37.43015077245124,"бульвар Яна Райниса (дублёр), 37, Москва",Кошка,Найдена
https://pet911.ru/lytkarino/found/dog/rf871762,['https://cdn.pet911.ru/1721719147669f596b03bd75.83785389_IMG_20240723_101116_928.webp'],"Найдена Хаски, Тураевское шоссе, Лыткарино",Хаски,55.56839941666206,37.93749133294438,"Тураевское шоссе, Лыткарино",Собака,Найдена
https://pet911.ru/balashikha/lost/cat/rl871726,['https://cdn.pet911.ru/1721713763669f4463e6e197.80971359_cat1.webp'],"Пропал кот, ул. Лесные Поляны, 35","Пропал кот!!! По адресу мкр. Салтыковка, ул. Лесные поляны. Откликается на кис-кис. Нашедшему просьба позвонить по телефону +7-985-222-11-72 и вернуть за вознаграждение.",55.75784625,37.94962856355427,"улица Лесные Поляны, 35, Балашиха",Кошка,Пропала
https://pet911.ru/moskva/found/cat/rf871693,"['https://cdn.pet911.ru/1721711237669f3a856f0a31.47332966_20240723_065038.webp', 'https://cdn.pet911.ru/1721711235669f3a835283a4.11009475_20240723_065036.webp']","Найдена кошка, переулок Чернышевского, 5","Ухоженный, ласковый. Явно потерялся",55.7823192,37.60756104401389,"переулок Чернышевского, 5, Москва",Кошка,Найдена
https://pet911.ru/lyubertsy/found/cat/rf871681,['https://cdn.pet911.ru/1721709455669f338fe96ab6.97740246_IMG_20240723_070619.webp'],"Найдена кошка, Октябрьский пр., 201, Люберцы","Замечен кот или кошечка, очень ласковая. На шее чёрный ошейник от блох. Худой.",55.67893265,37.898172682902526,"Октябрьский проспект, 201, Люберцы",Кошка,Найдена
https://pet911.ru/podolsk/found/cat/rf871652,"['https://cdn.pet911.ru/1721699214669f0b8ef35711.32209458_IMG_1148.webp', 'https://cdn.pet911.ru/1721699214669f0b8e8a4fb5.99362622_IMG_1146.webp']","Найдена кошка, ул. Кирова, 41, Подольск","большой пушистый, окрас белый с серыми пятнышками, кричал под окном приблизительно с 10 часов вечера , пустила в подъезд и покушать, передержать не могу, хозяева прошу найдитесь🙏🏻",55.4235824,37.52411787236046,"улица Кирова, 41, Подольск",Кошка,Найдена
https://pet911.ru/moskva/lost/dog/rl873083,['https://cdn.pet911.ru/172190532966a230b142bfc7.90089273_Screenshot_20240723225538_VideoPlayer.webp'],"Пропала собака в Шаганино, Москва, тел. 8963-778-3431",Белая девочка. Размером с овчарку. Отличительная черта-глазки разного цвета как у хаски. Взрослая. Ей требуется опредеденный корм и уход. Дети очень скучают по ней. Это наш полноценный член семьи. Кто знает ее месторасположение просьба связаться по тел. 8963-778-3431,55.4346583,37.3745515,"Шаганино, Москва",Собака,Пропала
https://pet911.ru/aprelevka/found/dog/rf871076,"['https://cdn.pet911.ru/1721624955669de97b751d96.07751342_IMG_1809.webp', 'https://cdn.pet911.ru/1721624958669de97ea41001.96850740_IMG_1808.webp']","Найдена немецкая овчарка, Киевское шоссе","Доброе утро! Найдена на киевском шоссе в 7.50 по направлению в Москву , собака порода немецкая овчарка, кобель. Ошейник коричневого цвета, под ним серый ошейник от блох, так порванный черный брезентовый поводок в узлах, собаку временно придержала, еду с ним на работу. Ищу старых хозяев, так как у меня своих трое и они не воспринимают других собак. Максимальный репост🙏",55.53776781994763,37.07595221272332,"Киевское шоссе, Апрелевка",Собака,Найдена
https://pet911.ru/shchelkovo/lost/cat/rl871888,"['https://cdn.pet911.ru/1721669843669e98d3e95af7.91306488_1721666654966.webp', 'https://cdn.pet911.ru/1721733136669f90106da0f5.42832609_IMG20240722WA0019.webp', 'https://cdn.pet911.ru/1721669866669e98ea7bf5c8.69307823_IMG20240722WA0026.webp', 'https://cdn.pet911.ru/1721669866669e98ea560ae7.94419579_IMG20240722WA0018.webp']","Пропала кошка, Пролетарский пр-т, 17, Щёлково","Потерялся кот.По окраске напоминает бенгала. Без ошейника. Кастрированый. Спрыгнул с окна,поэтому может быть травмирован.Нашедшему ВОЗНАГРАЖДЕНИЕ!!!!",55.930820350000005,38.00188298977402,"Пролетарский проспект, 17, Щёлково",Кошка,Пропала
https://pet911.ru/moskovskaya-oblast/lost/dog/rl871729,['https://cdn.pet911.ru/1721714074669f459a6bd701.43808582_IMG20240722WA0004.webp'],"Пропала собака в МО, 22 июля, 8:00 утра","22 июля в районе 8:00 утра убежал. Цверг пинчер, черно-подпалый, мальчик. Мог забежать на участок. Если Вы видели его, просьба поделиться информацией.",55.5043158,38.0353929,Московская область,Собака,Пропала
https://pet911.ru/moskovskaya-oblast/lost/cat/rl878211,"['https://cdn.pet911.ru/172263071166ad4237e34e76.47543413_f2a1127a3bc74f87b7c792e64e6b20fe.webp', 'https://cdn.pet911.ru/172263061466ad41d65308d3.07541951_IMG_4308.webp', 'https://cdn.pet911.ru/172263121366ad442da8bf26.13910917_IMG_3121.webp']","Пропала кошка, СНТ Рубикон 125, МО","Пропал любимый кот , полосатый с белыми лапками и белым животиком , с ошейником и адресником , гулял рядом с домом снт Рубикон",55.8040694,37.36213215000001,"125, Московская область",Кошка,Пропала
https://pet911.ru/lost/cat/rl891921,"['https://cdn.pet911.ru/172485675466cf39b2ad40e6.07153041_Screenshot_20240722003040630_com.webp', 'https://cdn.pet911.ru/172485688166cf3a31448027.38339389_IMG20240827WA0034.webp', 'https://cdn.pet911.ru/172485675266cf39b07ddce4.30610397_IMG20240825WA0002.webp', 'https://cdn.pet911.ru/172485675566cf39b329cc84.32717404_Screenshot_20240722003043542_com.webp', 'https://cdn.pet911.ru/172485675566cf39b333a568.10169841_Screenshot_20240722003054051_com.webp']","Пропала кошка, Солнечный бульвар, 7, Лопатино","Соседи, помогите найти кошку! 22.07.2024 потерялась кошка - Кличка Сима - Девочка, 1 год - Есть шрам на шее сверху из-за клеща - Пушистый хвостик - Кошечка может только тихо мяукать - Девочка ласковая и спокойная. Можно ласково позвать и взять к себе, мы максимально быстро придём за ней. Пожалуйста, не пытайтесь ловить, если сама не пойдёт в руки. Позвоните нам и понаблюдайте за ней до нашего приезда. Если возможности дождаться нас нет, отправьте нам фото и местоположение. - Если Вы увидите кошечку у своих соседей, скажите пожалуйста, что её ищут и позвоните нам. Конфиденциальность и вознаграждение гарантируем. - Если Вы приютили нашу девочку, очень просим вернуть, для нас она член семьи и очень к нам привязана. Вознаграждение по факту нахождения кошки Нашедшим обращаться по этому номеру: +7 993 923-90-03 +7 925 320 90 03 (WhatsApp/Telegram)",55.53250555,37.64701495406467,"Солнечный бульвар, 7, Лопатино",Кошка,Пропала
https://pet911.ru/moskovskaya-oblast/found/dog/rf891008,"['https://cdn.pet911.ru/172470062266ccd7cef03733.17057131_IMG_4469.webp', 'https://cdn.pet911.ru/172470062266ccd7ce36eda4.17342907_IMG_4468.webp', 'https://cdn.pet911.ru/172470062166ccd7cd65cb94.83375870_IMG_4470.webp']","Собака найдена в Осоргине, Вокзальная ул.","Бегала по деревне Осоргино в ошейнике, потом кто-то снял. Постоянно ходила на станцию Лесной городок, ждала как-будто хозяина у турникетов. Ласковая, с детьми играет, к людям тянется, всем полюбилась, в итоге женщина местная ее придержала, но просит помочь с поиском хозяина.",55.7159024,37.3760545,"Вокзальная улица, Московская область",Собака,Найдена
https://pet911.ru/moskovskaya-oblast/lost/cat/rl880502,"['https://cdn.pet911.ru/172297105166b273abeb8228.53316673_IMG_9600.webp', 'https://cdn.pet911.ru/172297105366b273adadeba0.84964915_IMG_9599.webp', 'https://cdn.pet911.ru/172297105666b273b00274b5.79997910_IMG_9602.webp', 'https://cdn.pet911.ru/172297105266b273acaf8309.07899131_IMG_9603.webp', 'https://cdn.pet911.ru/172297105266b273ac2e7c49.27394594_IMG_9601.webp', 'https://cdn.pet911.ru/172297105566b273af5c7861.12080556_IMG_9596.webp', 'https://cdn.pet911.ru/172297105366b273ad007fa6.19908209_IMG_9598.webp', 'https://cdn.pet911.ru/172296983166b26ee7028554.92105102_4AC8802B05C04D4AAD2C0A6111ECF191.webp']","Пропала кошка, Пирогово, МО",,55.855164,36.6245423,"Пирогово, Московская область",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl880023,"['https://cdn.pet911.ru/172289988866b15db06a9bf8.21931333_19B37A31C50043DCA17AD17A07881D09.webp', 'https://cdn.pet911.ru/172289988566b15dad33b869.25993033_97F0093405A349BD8B260D7017DCDEBB.webp', 'https://cdn.pet911.ru/172289988866b15db08b03d3.28962666_A7A9BECBFA114C8998655F7A27331075.webp', 'https://cdn.pet911.ru/172289988366b15dab48c253.79288148_879E4260910247109912636E3D5B6188.webp', 'https://cdn.pet911.ru/172289988566b15dad047f52.96182566_D0F85A7F48F6456C912AA9E77C508974.webp']","Пропала кошка, 4-я Чоботовская аллея, 27/22","Черепаховый окрас, ушки вислоухие, шерсть мягкая, хвостик пушистый, подбородок белый. Ушла на прогулку и не вернулась. Могла потеряться и прибиться к чему-то дому. Кошечка добрая, ласковая. Прошу сообщить, если есть хоть какая-то информация. Если наша кошечка у вас, прошу вернуть за вознаграждение и чрезмерную благодарность!",55.6509083,37.3587365,"4-я Чоботовская аллея, 27/22, Москва",Кошка,Пропала
https://pet911.ru/moskovskaya-oblast/lost/dog/rl879743,['https://cdn.pet911.ru/172286529366b0d68dc34512.42088476_IMG20240723WA0012.webp'],"Пропала собака в Юдино, МО: Персик",Пол-сука. Бельгийская овчарка. Метис:малинуа. Рыжий окрас. Хвост чёрный в виде кисточки. Чёрная пасть. Отзывается на имя Персик. Боится мужчин.,55.6592259,37.186575,"Юдино, Московская область",Собака,Пропала
https://pet911.ru/lost/cat/rl879609,"['https://cdn.pet911.ru/172285347066b0a85e2f7997.80658604_Screenshot_20240722003043542_com.webp', 'https://cdn.pet911.ru/172285346966b0a85d81bc22.33315162_Screenshot_20240722003040630_com.webp', 'https://cdn.pet911.ru/172285347066b0a85ecbe7b9.96376292_Screenshot_20240722003046921_com.webp', 'https://cdn.pet911.ru/172285347066b0a85e3ecaa1.55917846_Screenshot_20240722003054051_com.webp', 'https://cdn.pet911.ru/172485647466cf389a72bc78.01518497_IMG20240827WA0034.webp']","Пропала кошка, Солнечный бульвар, 9, Лопатино","Соседи, помогите найти кошку! 22.07.2024 потерялась кошка - Кличка Сима - Девочка, 1 год - Есть шрам на шее сверху из-за клеща - Пушистый хвостик - Кошечка может только тихо мяукать - Девочка ласковая и спокойная. Можно ласково позвать и взять к себе, мы максимально быстро придём за ней. Пожалуйста, не пытайтесь ловить, если сама не пойдёт в руки. Позвоните нам и понаблюдайте за ней до нашего приезда. Если возможности дождаться нас нет, отправьте нам фото и местоположение. - Если Вы увидите кошечку у своих соседей, скажите пожалуйста, что её ищут и позвоните нам. Конфиденциальность и вознаграждение гарантируем. - Если Вы приютили нашу девочку, очень просим вернуть, для нас она член семьи и очень к нам привязана. Вознаграждение по факту нахождения кошки Нашедшим обращаться по этому номеру: +7 993 923-90-03 +7 925 320 90 03 (WhatsApp/Telegram)",55.53250555,37.64701495406467,"Солнечный бульвар, 7, Лопатино",Кошка,Пропала
https://pet911.ru/podolsk/lost/cat/rl878773,"['https://cdn.pet911.ru/172272547966aeb4672035d3.56669858_922DD22DA4A14AE38852434ED90CA231.webp', 'https://cdn.pet911.ru/172272548966aeb4713870a1.60605824_E0765596237746309193DE06BFF58863.webp', 'https://cdn.pet911.ru/172272548766aeb46f246d35.83386373_E8CA409FB32B4348B2E026E1AFEBC93F.webp']","Пропал кот Томас, Подольск, Доллежаля 8",Пропал кот по кличке Томас. Зелёные глаза бело чёрный кот. Кот очень умный не пугливый тянется к людям оч умный. Возможно ранен или с сотрясением так как был похищен и скинут с 6 этажа Доллежаля 8 одним мерзавцем. Был в оранжевом с отрожаюей плоской ошейнике. Умоляю помогите найти это самое дорогое что есть в моей жизни. Награду гарантирую. Любая инфа будет полезной. Тел 89851008813 даже если не уверены что он звоните или пишите я готов проверит все варианты возможно кто то видел мертвого похожего просьба тож сообщить.,55.4227153,37.48483989006704,"улица Академика Доллежаля, 8, Подольск",Кошка,Пропала
https://pet911.ru/pushkino/found/dog/rf877759,"['https://cdn.pet911.ru/172258147366ac81e12df803.19281085_IMG20240802090407.webp', 'https://cdn.pet911.ru/172258147666ac81e4210022.11679724_IMG20240802090409.webp', 'https://cdn.pet911.ru/172258148666ac81ee709060.17904679_IMG20240802090402.webp', 'https://cdn.pet911.ru/172258146166ac81d5dca996.70074283_InShot_20240722_133107361.webp']","Найдена собака, Аксаковская 28, Пушкино","Мальчик, чёрный, на вид 2,3 месяца. Прибился сам.",55.9717062,37.83394506791629,"Аксаковская улица, 28, Пушкино",Собака,Найдена
https://pet911.ru/zvenigorod/lost/dog/rl877600,"['https://cdn.pet911.ru/172254195866abe786684b50.83247244_0486f01d1dda4dc382ebed04295242c7.webp', 'https://cdn.pet911.ru/172254195866abe786366b97.87596051_b7fe0f697f4046c2bc80c17e5d8b1f4f.webp', 'https://cdn.pet911.ru/172254231866abe8ee9b4e75.18361454_b7fe0f697f4046c2bc80c17e5d8b1f4f.webp']","Пропала собака в Ершово, Московская область","Соседи, добрый день. У нас потерялась собака, кличка Лёля, возраст 11 лет. Рост в холке примерно до колена, черная с серым. В черном с зеленым ошейнике. Собака приютская, живет в семье уже 8 лет. Есть адресник и собака чипирована. Выбежала с участка; возможно, бегает по нашему СНТ, может прятаться под строениями или в укромных местах. Пугливая и осторожная. Не опасная, не кусается. Возможно, уже бегает в деревне или доме отдыха. Если она к кому-то подойдет, пожалуйста, не гоните! Она не кусается. Если получится придержать, придержите, пожалуйста, будем максимально быстро. Будем признательны за любую информацию. Если у кого-то есть выход на чаты Ершово или других ближайших поселений, поделитесь, пожалуйста.",55.7299266,36.8498886,"улица Фрунзе, 28, Звенигород",Собака,Пропала
https://pet911.ru/mytishchi/lost/cat/rl875802,"['https://cdn.pet911.ru/172228432566a7f9258940a2.40188900_a3f2d034d9aa48cc9ec63829b607c5e1.webp', 'https://cdn.pet911.ru/172228432566a7f9252ab0a7.26011109_45d6e9e9b5b54171a084469682638096.webp']","Пропал кот Кокос, Ульяновская ул., 23А","Добрый вечер! 22 августа 2024 года ушёл из дома и не вернулся кот, зовут «Кокос». Пропал в районе станции Перловская. Если кто то обладает информацией или взял на передержание прошу сообщить по номеру 89228439594, вознаграждение гарантирую.",55.8945879,37.7364287,"Ульяновская улица, 23А, Мытищи",Кошка,Пропала
https://pet911.ru/lyubertsy/lost/cat/rl874446,['https://cdn.pet911.ru/172210130466a52e3836c011.50967745_IMG20240727WA0000.webp'],"Пропала кошка, ул. Льва Яшина, Люберцы",22 июля пропала кошка из СНТ зелёная зона 356. Кошка чёрная с бежевыми пятнами по всему телу. Отличительный признак пятнишко на подбородке. Вознаграждение гарантировано за любую информацию. Звоните в любое время 89688334226,55.6982348,37.9266286,"улица Льва Яшина, Люберцы",Кошка,Пропала
https://pet911.ru/lyubertsy/lost/cat/rl873367,['https://cdn.pet911.ru/172194038366a2b99fe41789.80528791_DFFE4E5F35D54A16B1F84D2D35C2DEB3.webp'],"Пропала кошка, Кирова 22, Люберцы",Кошечка вышла гулять 22 июля и домой не вернулась. Окрас коричневый с рыжим пятном на голове.,55.67682525,37.88927497040655,"улица Кирова, 22, Люберцы",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl873146,"['https://cdn.pet911.ru/172191300366a24eab11f389.35179834_IMG20231112WA0039.webp', 'https://cdn.pet911.ru/172191297566a24e8f358088.15224596_Screenshot_20240722144307258_com.webp', 'https://cdn.pet911.ru/172191295966a24e7fa00664.21794708_IMG_20240722_144254.webp']","Пропала кошка, Кронштадтский бул., 15 к1, Москва","Кошка 8 месяцев, домашняя, на улице никогда не была, окрас трёхцветный, выпала с балкона ночью.",55.8426262,37.4945569,"Кронштадтский бульвар, 15 к1, Москва",Кошка,Пропала
https://pet911.ru/ostrovtsy/found/dog/rf872930,"['https://cdn.pet911.ru/172188885166a1f053adf4d4.12264830_IMG_3404.webp', 'https://cdn.pet911.ru/172188885366a1f05535cc12.46667185_IMG_3402.webp', 'https://cdn.pet911.ru/172188885166a1f053b93a85.60497598_IMG_3401.webp']","Найдена собака: Подмосковная ул., 2, Островцы","Найден метис ягд терьера. Девочка. Металась по проезжей части дороги, чуть не попала под машину. Ласковая, любит детей.",55.60041765,37.97955180000001,"Подмосковная улица, 2, Островцы",Собака,Найдена
https://pet911.ru/romashkovo/found/dog/rf872791,"['https://cdn.pet911.ru/172185029766a159b941dd55.94949328_45da32f89c6d4a9cbbc1f8d553f01b6b.webp', 'https://cdn.pet911.ru/172185036266a159fad94e15.55000329_6991a030a9964e7d97793b3e6a597366.webp']","Найдена собака: Никольская ул., 8 к3, Ромашково","Молодой кобель, черного цвета (аж блестит шерсть) , с небольшим белым пятнышком на груди, возраст около года или чуть больше, очень ласковый, знает команды, контактный, с коженным ошейником коричневого цвета, а также с противоблошиным (Форесто на вид).",55.72706515,37.3394803288808,"Никольская улица, 8 к3, Ромашково",Собака,Найдена
https://pet911.ru/found/cat/rf872718,"['https://cdn.pet911.ru/172184216966a139f9afee36.48655494_IMG_20240723_133843.webp', 'https://cdn.pet911.ru/172184217866a13a02a2e758.34363869_IMG_20240722_211208.webp', 'https://cdn.pet911.ru/172184217166a139fbb60d67.10475013_IMG_20240722_211206.webp', 'https://cdn.pet911.ru/172184216866a139f82515e7.56752633_IMG_20240723_133845.webp', 'https://cdn.pet911.ru/172184216966a139f9774490.24182226_IMG_20240722_211204.webp']","Найдена кошка, Лопатино, 26","К нам в дом забежал молодой кот,бурманской породы. Очень ласковый кот. Окрас однотонный, коричневый.",55.53202385,37.65096750000001,"26, Лопатино",Кошка,Найдена
https://pet911.ru/moskva/found/cat/rf872453,"['https://cdn.pet911.ru/172181436366a0cd5b4ae505.29488577_1000023262.webp', 'https://cdn.pet911.ru/172181436266a0cd5ad254f9.20413301_1000023265.webp', 'https://cdn.pet911.ru/172181436266a0cd5ac40082.29664352_1000023255.webp']","Найден кот: Тихорецкий бульвар, 2 к2, Москва","Найден кот, мальчик, не кастрированный, порода неизвестна. Пока проживает на лестничной клетке. Окрас чёрно-белый, на одном из бочков рисунок в виде большого сердечка. Кот очень ласковый, боится шума от лифтов и т. Д., явно домашний. Надеюсь найти хозяина, поскольку боюсь, что уборщица может выгнать кота, а передержка ещё не найдена.",55.67977585,37.77625758300472,"Тихорецкий бульвар, 2 к2, Москва",Кошка,Найдена
https://pet911.ru/moskva/found/cat/rf871989,['https://cdn.pet911.ru/1721744846669fbdcec317b8.81759014_c36a45f7006e48d78cb4640e969bbbf0.webp'],"Кошка найдена: переулок Чернышевского, 6 с1","Во дворе на переулке Чернышевского найден породистый(шиншилла), чистый, откормленный кот!!! Молодой. Появился во дворе 22.07.2024 Контактный! Срочно ищем хозяев!!!",55.78261925,37.60804437399068,"переулок Чернышевского, 6 с1, Москва",Кошка,Найдена
https://pet911.ru/vyalki/lost/dog/rl871939,['https://cdn.pet911.ru/1721738037669fa335127b12.41125469_75E6B5D3418948088FB40472BE547834.webp'],"Пропала собака, Вялки, Егорьевское ш.",Убежала с участка собака девочка тибетский мастиф 2 года . Кличка Луна ( на У ). Деревня Вялки Раменский район . Вознаграждение ! 89252283583,55.6548239,38.0970437,"Егорьевское шоссе, Вялки",Собака,Пропала
https://pet911.ru/lost/dog/rl871938,"['https://cdn.pet911.ru/1721737966669fa2eec4a573.56718280_1002839102.webp', 'https://cdn.pet911.ru/1721737977669fa2f90b4819.70380194_1002839057.webp']","Пропала собака на Центральной, вл2 с2",Пропала собака буся с ошейником. Окрас волка. Верните за вознаграждение к людям не подходит. Помогите!!!!!,,,"Центральная улица, вл2 с2",Собака,Пропала
https://pet911.ru/moskovskaya-oblast/lost/dog/rl871931,"['https://cdn.pet911.ru/1721737682669fa1d2a39ba3.07258665_1000034332.webp', 'https://cdn.pet911.ru/1721737674669fa1ca331be8.03541100_1000044963.webp', 'https://cdn.pet911.ru/1721737681669fa1d1972df2.56541896_1000036214.webp']","Пропала собака в Юдино, Московская область","Девочка, 5 лет, помесь с бельгийской овчаркой малинуа, рыжая с черной мордой. Убежала с участка в отсутствие хозяев. Неагрессивна, пуглива. Без ошейника, без особых примет.",55.6592259,37.186575,"Юдино, Московская область",Собака,Пропала
